screen_name	created_at	text	location	followers_count
LACHealthSrvs	2021-02-08 17:30:00	Free #COVID19 testing kiosks are now open 7 days a week at Cameron Park in West Covina and at Vallarta Supermarket in Pacoima. Appointments are required. https://t.co/cDah7kG4Ks	Los Angeles	1564
DentonGavin	2021-02-08 17:29:56	Over 70 online booking for Covid19 vaccine https://t.co/dYLyf2rzjx	""	1409
MuhammadAyub218	2021-02-08 17:29:55	‘Tight, loose, tight' and other ways this Norwegian company is making working flexible https://t.co/nWx88uK324 via @wef	""	1152
samwilkinson	2021-02-08 17:29:53	Did he have COVID19 when he tweeted this? https://t.co/poHe5iBXNA	Morgantown, WV	953
ScienceNerdSACR	2021-02-08 17:29:48	So if the death rate of COVID19 was higher for 25-45 year olds, would the world have taken it more seriously?	Carmel, Indiana	1217
setiogi	2021-02-08 17:29:42	"""We shouldn't stigmatized anyone who is infected with SARS-CoV2, the virus that causes #COVID19"" 
-@mvankerkhove https://t.co/nVd4xrNRxg https://t.co/5ICkdYqyzk"	Geneva, SWITZERLAND	4252
SouthwickAlexa	2021-02-08 17:29:39	"""#USRepresentative #RonWright dies following #COVID19 diagnosis at 67"" #RIP #Monday @UN @POTUS @WhiteHouse @WHO @RedCross @AmerMedicalAssn @INCIndia @JudiciaryGOP  https://t.co/nCIfA7vYCJ"	Houston, TX	196
RaleighBowman	2021-02-08 17:29:38	"Breaking: United States Rep. Ron Wright has passed away after contracting COVID-19. He was 67 years old.

Our thoughts are with his family and loved ones. 

Everyone, please stay safe and take this seriously. Covid19 doesn't care who you are, wear a mask. Save a life."	RaleighBowmanforCongress.com	7607
UCSF	2021-02-08 17:29:33	Congrats to the UCSF Magazine for winning a @CASEAdvance Grand Gold for this important story! Published during the height of the pandemic summer of 2020, the story was read more than 1.1 million times on https://t.co/0Ibm3Wk14x. #UCSFProud #COVID19 https://t.co/5ibt3qPBUA	San Francisco, CA	68630
brian99308945	2021-02-08 17:29:28	@Craig_A_Spencer My 4 year old grand daughter just tested positive for covid19 my daughter has had I for 2 weeks she works with mentally challenged people little one no symptoms thank god can I now kick someone in the ass with no mask here in ny	New York, USA	22
JWellerMD	2021-02-08 17:29:28	"is there a concern that people in Tampa doesn't give a crap about super spreading #COVID19 ?
the white house press corps is full of geniuses <U+0001F644>

#pressbriefing"	CA	507
rpezer1	2021-02-08 17:29:24	"The most interesting #COVID19 chart during the next 2 months. #vaccination 
https://t.co/kHYQWTf50j https://t.co/8kQoKhXXRQ"	Republic of Croatia	205
chris_underwood	2021-02-08 17:29:23	"One in four <U+0001F1EC><U+0001F1E7> adults now vaccinated against #covid19 

Feels like a major milestone 

And it's snowing in London. Those are the big stories of the day."	London, UK	3405
mdrabiulalam24	2021-02-08 17:29:23	"#logodesign  Start ONLY $30!
Order Now:https://t.co/FtJgszgIUX

#RobloxGFX #RobloxGFX #NYC #BenchFans #SnowyBench #USA #design #graphicdesign #business #marketing #sports  #MiracleOnIce #1980Hockey #1980Gold #USA #MiracleMovie #books  #History #podcasts #COVID19 #NorthernLights https://t.co/nQlT22F5js"	Hire Me <U+2192>	57
DubeAteo	2021-02-08 17:29:21	thread <U+0001F447> #COVID19 https://t.co/e2M0Xq3QGf	Milkyway	2629
DonnJovi	2021-02-08 17:29:21	"Condolences to the #SeditionCaucus, as they pretend mourn the loss of Texas Rep. Ron Wright to #COVID19  
#whitesupremacycaucus #whitedomesticterroristcaucus #RememberTheirNames #rememberthesixth"	""	38
valerieseckler	2021-02-08 17:29:18	Starting Friday, #NYC #restaurants can reopen legally for indoor #dining at 25% capacity, @NYGovCuomo says at his Monday presser. Earlier, #NYGovCuomo targeted #ValentinesDay Sunday for the restart. #COVID19 #PandemicLife	New York	385
EswatiniGovern1	2021-02-08 17:29:18	"Minister of Health Lizzie Nkosi announces three new #COVID19 deaths in Eswatini, taking total deaths to 607. ""May their souls rest in peace.""

New cases: 30
Total cases: 16 234

Active cases: 3878

New recoveries: 105
Total recoveries: 11 719

New deaths: 3
Total deaths: 607 https://t.co/InxagXXzWR"	Eswatini 	16979
TahinaRabe	2021-02-08 17:29:17	"It’s starting!! #GHIX2021 with 
@GlasscoLindsay @mjmessenger @JLizAnderson New normal: COVID19 conference participation #IDW2021 https://t.co/iBrXJ4PY8c https://t.co/gGX69BYori"	Ottawa, Canada	1094
dogwalkblog	2021-02-08 17:29:15	JFC People of #Ohio We’re in the home stretch of this #COVID19 pandemic and I just found out I need ANOTHER test because of possible exposure! GET IT TOGETHER!!!! #StayAtHome #MaskUp Quit listening to Facebook and any Republican!!! They are all evil.	Dayton, OH & Kingston, NY	3835
JoyetaAnderson	2021-02-08 17:29:13	"<U+0001F469><U+0001F3FD><U+200D><U+2695><U+FE0F>Very Surprise especially from Texas the admission that he died from #COVID19! 
Rep. Ron Wright has died after battle with covid-19
By Paulina Firozi and David Weigel

https://t.co/TjE4Grs5Do"	Florida, USA	3
MigrantRightsIr	2021-02-08 17:29:13	We welcome the UK Government's guarantee that all migrants, despite their legal status, can come forward to take the #COVID19 vaccine. Ensuring migrant communities are aware of this firewall will be fundamental to the success of any vaccination programme. https://t.co/F4MLeAMetO	Ireland	13357
ruler13	2021-02-08 17:29:13	@GovRonDeSantis @Buccaneers Nope it’s #Covid19 DeathTown, USA 66666	The Beach	82
davdiy	2021-02-08 17:29:10	Bet nobody thought that an MP. Especially the leader of the House! Was so absolutely, so out of touch with reality. That he believed Dido Harding's overpriced Test and Trace service, was helping not hindering the NHS fight, against Covid19. Unbelievable! https://t.co/rRFn49awpa	""	2627
IrexitFreedom	2021-02-08 17:29:08	"One of the biggest scandals of this period is the active suppression of alternative therapies in dealing with #Covid19. The media,so called scientists,politicians have all played a part in that.Many people have died needlessly.
#Hydroxychloroquine #VitaminD,#Zinc"	Ireland	16510
CEPIvaccines	2021-02-08 17:29:06	"While we have made tremendous progress in #COVID19 vaccine development, gaps in our clinical understanding remain.

""CEPI has issued a Call for Proposals to support studies and has set aside $140 million"" for these scientific programmes to address these gaps <U+0001F4AC>Richard Hatchett"	Global	33387
Quicktake	2021-02-08 17:29:03	"These 3 ""anti-epidemic robots"" have been handed over to the Kenyan government by @UNDP, in partnership with Japan.

The hope is they will protect frontline healthcare workers by carrying out some of their daily functions in the fight against #Covid19 https://t.co/J9X7KdI7f5"	""	1252815
SusanRi73715780	2021-02-08 17:28:59	"Wow
#Automation is clearly on the rise and #COVID19
Has only sped it up
https://t.co/Y4xfOpuSwO"	Chesapeake Bay VIRGINIA	160
mariaminpeace	2021-02-08 17:28:56	"Sh! #Murdoch empire don't want you to know.
#Cuba develops #COVID19 #vaccines, takes socialist approach https://t.co/BF95qY2GQi"	""	1165
YourlocalIDdoc	2021-02-08 17:28:55	"Thank you,
Your Local Infectious Disease Doctor
#YourLocalIDDoc

#ProtectingtheHeartland 
#HealthyIowa #COVID19 #Iowa #StoptheSpread #StayHome #publichealth #IDtwitter 
#RuralHealth #Rural #MaskUp (3/3)"	Iowa, USA	2847
8Dsquared	2021-02-08 17:28:54	"I get it now. When I travelled abroad I always heard about American Arrogance.  It's either arrogance or stupidity. Either way... this is US.
#stupidity 
#COVID19 https://t.co/zMpOg64S5h"	California, USA	164
nnp_bc	2021-02-08 17:28:50	We’re pleased to support our CNA colleagues this week in #CNAAdvocacyWeek campaign. CNA is calling on all nurses and the public to ask your #MP to support recommendations that will address #healthcare gaps unmasked by #COVID19: https://t.co/gAWOyTqzfh  @canadanurses #NursingKnows	British Columbia, Canada	5316
HoneydippedC	2021-02-08 17:28:49	Due to COVID19 I’ll be blessing the first 300 people to like &amp; retweet this $500-$1000 through CashApp, Venmo , Apple Pay and Zelle !	Brooklyn, NY	93177
Slovakia_NATO	2021-02-08 17:28:48	#StrongerTogether ! <U+0001F1F8><U+0001F1F0> Foreign Affairs Minister @IvanKorcok has delivered 4 ventilators to North Macedonia <U+0001F1F2><U+0001F1F0>in response to its urgent needs in the fight against COVID19. Ventilators were produced by <U+0001F1F8><U+0001F1F0>-<U+0001F1FA><U+0001F1F8> company #Chirana and their donation was coordinated by #NATO EADRCC. https://t.co/09xy1tKej8	Brussels, Belgium	2323
Aw_what	2021-02-08 17:28:46	"UK Medical Freedom Alliance member, Dr Malcom Kendrick, has questioned PCR test accuracy and states on his website ""I do not know much for sure about COVID19, but I do know that is just complete nonsense.""

https://t.co/Y3iPTYPG8b"	""	52
NewsOn6	2021-02-08 17:28:43	"Monday's COVID-19 report: 4 more virus-related deaths identified across Oklahoma. The known death toll is now 3,817.

1,040 new positive COVID-19 cases reported (1,460 more considered recovered). There are now 26,227 active cases (-424 from Sunday). https://t.co/cqwcD019vH"	Tulsa, Oklahoma	132913
P_McEnroe	2021-02-08 17:28:36	"You know if we had just replaced lost wages related to COVID from the beginning, we would be much better off than we are now and we might have avoided all these conspiracy theories. 

#TDRLive #COVID19"	California	14475
amaliaelliott	2021-02-08 17:28:32	"Yesterday, the US reported under 100,000 new cases for the first time since November 3rd
#CoronaVirusUpdates #pandemic #coronavirus #COVID19"	Los Angeles	89
GotoExcelRehab	2021-02-08 17:28:21	Shout Out to the Recreational Therapists!  More and more, people are realizing the benefits of Rec Therapy.  During COVID19 quarantine, facilities have stepped it up! for their residents.  Don't have a Rec Therapist?  Why not?  #RecreationalTherapyMonth #RecreationalTherapy https://t.co/wigL6wHp3d	Baton Rouge, LA	200
CIC_Health	2021-02-08 17:28:20	Help us spread the word about #COVID19 vaccine availability at our two mass vaccination centers - @wbz @WCVB @KThompson_WCVB @rgoulston @H_Morrison44, @JamesRojasWBZ, @PaulaEbben, @PaulWBZ, @lgurgone, @PetesWire, @KristinaRex, @VanessaWelch25, @Linda_Pizzuti	""	1008
MoneyBagg_Mady	2021-02-08 17:28:12	Due to #COVID19 aka #Coronavirus Ill be sending the first 350 people that like &amp; retweet this up to $3000 through cashapp, apple pay, paypal or zelle (Must DM ME cashapp name or phone number first) https://t.co/VxjaCmvbtP	Brookhaven, GA	10986
GovNL	2021-02-08 17:28:12	We are LIVE with @PremierofNL, @HCS_GovNL Minister, John Haggie, and @CMOH_NL for an update on #COVID19 in Newfoundland and Labrador https://t.co/eZrqrgR01h	Newfoundland and Labrador	39747
GovernorKayIvey	2021-02-08 17:28:11	"<U+0001F6A8>Reminder: Several mass #COVID19 vaccination clinics have opened across the state today. They’re offering free vaccinations to eligible individuals until Friday. @ALPublicHealth #alpolitics 

Learn more at https://t.co/S9uvmjAlLk. https://t.co/e5ZoGW9FnI"	Montgomery, AL	62988
AirlieB16	2021-02-08 17:28:10	JVT performance on this broadcast a disgrace .... has he forgotten he’s talking the the public ?  Clear as mud . Ironic as for a change, Hancock crystal clear  #COVID19	""	78
EG_SPI	2021-02-08 17:28:09	'Percentage of the population below the national poverty line' - Weak Progress. #ESPI'S 2020 indicators show the national poverty rate at 32.5% in 2018, which is an increase from 27.8% in 2015. It is expected to have risen significantly since 2018 due to the #COVID19 pandemic. https://t.co/NEzj3kVsA3	""	349
Aranoless	2021-02-08 17:28:08	then again this is also the same man who said warm water prevents covid19 infection so nvm	""	14
pakalamazoo	2021-02-08 17:28:07	@ksorbs Considering you are actively trying to discourage people from wearing masks and taking other common sense measures to prevent the spread of COVID19, those commercials are necessary.	Kalamazoo, MI	1511
angrymoderate11	2021-02-08 17:28:05	While lawmakers haggle over who should and should not qualify for #COVID19 relief, millions of families are suffering and desperately waiting for aid. Never have I seen a more pressing example of why we need Universal Basic Income in this country.	Oregon, USA	311
EdSource	2021-02-08 17:28:01	"The move, if upheld by the state legislature, would help the 71 independent colleges at a time when some of their enrollments and finances are being slammed by the pandemic. #caedu #edchat #caedchat #COVID19 
https://t.co/dLlss1NyhZ"	Oakland, CA	20303
vickylikesbows	2021-02-08 17:28:01	Can we see more posts about people being anxious when lockdown is going to be lifted, some of us don’t do well with sudden change. Not everyone is desperate to ‘get back to it’ it’s quite overwhelming #lockdown2021 #lockdown #covid19 #coronavirus #anxiety #COVID	Taunton, England	51
wearephsny	2021-02-08 17:28:01	As of yesterday, more than 41 million doses of the vaccine have been administered— nearly 5 million of them in long-term care facilities. #COVID19 https://t.co/kUJ3tbLh4l	New York, NY	1594
nidirect	2021-02-08 17:28:00	"Wearing a face covering  helps reduce the spread of #COVID19. Face coverings are mandatory on public transport. Exemptions apply for those who are unable to wear one due to medical reasons. 
More information at: https://t.co/XIY2dDrh2B @deptinfra @niexecutive @healthdpt https://t.co/MezXlYY9HJ"	Belfast, Northern Ireland	25129
silkysonbeale	2021-02-08 17:27:42	"Is that a rhetorical question?? <U+0001F937><U+0001F3FB><U+200D><U+2640><U+FE0F>
•
#silkys #silkyosullivans #bealestreet #memphis #quarentine #covid19 #stayhomesavelives #coronavirus #flattenthecurve #slowthespread #meme #memes https://t.co/pgj6Hpxat0"	Memphis, TN	72
bloodyexhausted	2021-02-08 17:27:42	"Van-Tam: No reason to think the South African variant (""B1.351 as we say in the trade"") will catch up. (Kent) Current variant is the biggest concern."" Take the vaccine. #dailybriefing #COVID19"	London, England	167
CVaidyaAuthor	2021-02-08 17:27:36	The tragedy of the death of Rep Ron Wright is he is yet another Republican representative that ignored the dangers of #COVID19. Even while battling cancer, he campaigned without a mask, his constituents met him without masks, and he's lost his life because of it. Please #MaskUp! https://t.co/bH0pcZNROD	facebook.com/CVaidyaAuthor	5046
BJones50211754	2021-02-08 17:27:30	"@jkenney This move is about 1 million shots of #covid19 vaccines in Albertans' arms too early.  Sorry another fail.

#FiretheUCP 
#COVID19AB 
#abhealth
#ableg"	407.4 ppm (2018); 0.9 degC	185
ThannWinn2	2021-02-08 17:27:29	The people know Min Aung Hlaing is many times scarier than COVID19, so people are fighting Min Aung Hling first for democracy.   The pages of world history will inevitably include the story of the Burmese people who bravely fought against the military dictatorship in a pandemic. https://t.co/m4oMMZfBNs	Myanmar	20
